apn,siteAddress,yearBuiltRaw,bedrooms,apnSource,limitation
759-633-22,16 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-23,12 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-24,10 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-25,8 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-26,6 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-27,4 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-28,2 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-29,1 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-30,5 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-31,7 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-32,9 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-33,11 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-34,15 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-35,17 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-36,19 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-37,2 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-38,4 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-39,6 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-40,8 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-41,10 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-42,12 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-43,14 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-44,18 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-45,20 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-46,22 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-47,26 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-48,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-49,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-50,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-51,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-52,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-53,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-01,18 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-02,12 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-03,10 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-04,8 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-05,2 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-06,7 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-07,9 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-08,11 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-09,15 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-10,17 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-11,19 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-12,21 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-13,23 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-14,25 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-15,27 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-16,29 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-17,31 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-18,33 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-19,35 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-20,37 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-21,39 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-22,41 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-23,43 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-24,45 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-25,47 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-26,49 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-27,51 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-28,53 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-29,52 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-30,50 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-31,48 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-32,46 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-33,42 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-34,4 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-35,6 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-36,8 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-37,10 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-38,12 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-39,14 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-40,16 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-41,20 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-42,22 WHIDBEY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-43,28 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-44,26 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-45,24 MARSTON LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-46,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-47,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-48,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-49,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-641-50,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-642-01,7 ROYCROFT CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-642-02,20 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-642-03,18 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-642-04,16 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-642-05,14 BAINBRIDGE AVE,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
